iter	Passed	Remaining
2677	24776	206523
2678	24786	206514
2679	24795	206508
2680	24804	206493
2681	24813	206481
2682	24822	206474
2683	24831	206464
2684	24841	206454
2685	24850	206446
2686	24859	206434
2687	24868	206426
2688	24880	206436
2689	24889	206423
2690	24898	206413
2691	24907	206406
2692	24917	206398
2693	24926	206388
2694	24936	206381
2695	24945	206371
2696	24954	206363
2697	24964	206356
2698	24973	206350
2699	24983	206344
2700	24992	206331
2701	25008	206377
2702	25019	206383
2703	25028	206377
2704	25037	206364
2705	25046	206354
2706	25056	206348
2707	25066	206343
2708	25075	206335
2709	25085	206327
2710	25091	206292
2711	25099	206277
2712	25108	206267
2713	25118	206257
2714	25127	206245
2715	25136	206239
2716	25145	206227
2717	25154	206217
2718	25163	206204
2719	25175	206218
2720	25185	206212
2721	25193	206192
2722	25202	206183
2723	25211	206172
2724	25221	206164
2725	25230	206155
2726	25239	206145
2727	25249	206139
2728	25258	206129
2729	25267	206118
2730	25277	206114
2731	25287	206112
2732	25297	206107
2733	25306	206098
2734	25315	206085
2735	25324	206079
2736	25333	206068
2737	25343	206062
2738	25353	206056
2739	25363	206052
2740	25369	206018
2741	25379	206012
2742	25388	206006
2743	25397	205995
2744	25406	205984
2745	25415	205973
2746	25424	205963
2747	25434	205954
2748	25443	205943
2749	25452	205934
2750	25461	205926
2751	25471	205917
2752	25480	205905
2753	25489	205896
2754	25498	205886
2755	25510	205894
2756	25519	205885
2757	25528	205877
2758	25538	205870
2759	25547	205861
2760	25557	205855
2761	25566	205846
2762	25575	205834
2763	25584	205823
2764	25593	205814
2765	25602	205800
2766	25611	205793
2767	25621	205785
2768	25630	205774
2769	25639	205760
2770	25648	205753
2771	25658	205747
2772	25667	205740
2773	25677	205732
2774	25686	205725
2775	25695	205714
2776	25704	205702
2777	25714	205693
2778	25723	205686
2779	25732	205674
2780	25741	205665
2781	25750	205655
2782	25759	205643
2783	25769	205638
2784	25778	205627
2785	25788	205619
2786	25797	205614
2787	25806	205600
2788	25815	205591
2789	25825	205584
2790	25834	205574
2791	25843	205566
2792	25853	205560
2793	25864	205565
2794	25874	205561
2795	25889	205598
2796	25900	205604
2797	25909	205592
2798	25917	205567
2799	25926	205557
2800	25935	205545
2801	25944	205537
2802	25954	205532
2803	25963	205525
2804	25973	205522
2805	25983	205515
2806	25993	205509
2807	26002	205503
2808	26011	205491
2809	26021	205486
2810	26030	205476
2811	26039	205466
2812	26048	205454
2813	26057	205445
2814	26066	205431
2815	26075	205419
2816	26085	205415
2817	26094	205407
2818	26103	205395
2819	26112	205385
2820	26122	205375
2821	26131	205368
2822	26141	205359
2823	26149	205346
2824	26159	205337
2825	26168	205330
2826	26177	205318
2827	26187	205310
2828	26195	205296
2829	26205	205288
2830	26214	205276
2831	26223	205270
2832	26235	205278
2833	26244	205268
2834	26254	205263
2835	26263	205252
2836	26271	205240
2837	26281	205229
2838	26290	205221
2839	26299	205211
2840	26308	205201
2841	26317	205190
2842	26327	205183
2843	26336	205171
2844	26345	205162
2845	26354	205153
2846	26364	205145
2847	26372	205128
2848	26381	205118
2849	26390	205104
2850	26399	205094
2851	26408	205083
2852	26418	205075
2853	26427	205065
2854	26435	205051
2855	26445	205041
2856	26454	205030
2857	26462	205018
2858	26472	205008
2859	26481	205002
2860	26493	205009
2861	26503	205012
2862	26513	205007
2863	26522	204995
2864	26530	204972
2865	26539	204965
2866	26549	204960
2867	26558	204948
2868	26568	204944
2869	26577	204932
2870	26586	204923
2871	26595	204910
2872	26604	204900
2873	26614	204895
2874	26625	204903
2875	26635	204897
2876	26644	204884
2877	26652	204863
2878	26661	204855
2879	26667	204819
2880	26673	204787
2881	26679	204751
2882	26685	204719
2883	26694	204706
2884	26704	204700
2885	26713	204689
2886	26719	204657
2887	26728	204648
2888	26737	204637
2889	26746	204628
2890	26756	204620
2891	26765	204610
2892	26774	204601
2893	26784	204591
2894	26792	204579
2895	26801	204568
2896	26810	204555
2897	26820	204547
2898	26829	204536
2899	26838	204529
2900	26848	204523
2901	26858	204517
2902	26868	204515
2903	26877	204505
2904	26886	204495
2905	26895	204487
2906	26905	204478
2907	26914	204469
2908	26923	204455
2909	26932	204446
2910	26942	204444
2911	26952	204438
2912	26961	204426
2913	26970	204416
2914	26979	204407
2915	26988	204395
2916	26997	204382
2917	27008	204384
2918	27017	204374
2919	27026	204364
2920	27035	204355
2921	27044	204345
2922	27054	204339
2923	27063	204329
2924	27073	204323
2925	27082	204310
2926	27089	204289
2927	27098	204275
2928	27104	204243
2929	27113	204233
2930	27123	204226
2931	27133	204219
2932	27142	204212
2933	27151	204203
2934	27161	204195
2935	27171	204189
2936	27179	204176
2937	27189	204168
2938	27198	204160
2939	27208	204153
2940	27216	204140
2941	27226	204136
2942	27236	204132
2943	27243	204102
2944	27252	204095
2945	27262	204089
2946	27268	204055
2947	27277	204043
2948	27286	204035
2949	27295	204025
2950	27305	204015
2951	27314	204008
2952	27323	203999
2953	27333	203990
2954	27339	203961
2955	27350	203960
2956	27360	203957
2957	27369	203951
2958	27383	203977
2959	27393	203970
2960	27402	203961
2961	27412	203954
2962	27421	203947
2963	27431	203939
2964	27441	203934
2965	27450	203923
2966	27459	203914
2967	27469	203907
2968	27478	203898
2969	27491	203919
2970	27501	203913
2971	27511	203907
2972	27518	203888
2973	27528	203880
2974	27537	203872
2975	27547	203864
2976	27556	203852
2977	27565	203842
2978	27574	203833
2979	27583	203820
2980	27593	203817
2981	27603	203815
2982	27613	203809
2983	27622	203801
2984	27632	203794
2985	27641	203785
2986	27650	203776
2987	27659	203763
2988	27668	203750
2989	27677	203741
2990	27686	203727
2991	27695	203719
2992	27704	203708
2993	27713	203694
2994	27723	203688
2995	27732	203680
2996	27741	203672
2997	27750	203661
2998	27760	203652
2999	27769	203642
3000	27778	203635
3001	27788	203628
3002	27797	203618
3003	27807	203610
3004	27816	203602
3005	27825	203593
3006	27834	203583
3007	27844	203574
3008	27853	203568
3009	27864	203570
3010	27874	203562
3011	27883	203554
3012	27892	203542
3013	27901	203531
3014	27910	203522
3015	27919	203507
3016	27928	203497
3017	27937	203489
3018	27946	203478
3019	27956	203473
3020	27965	203463
3021	27976	203460
3022	27987	203469
3023	28002	203501
3024	28016	203524
3025	28028	203534
3026	28037	203525
3027	28047	203521
3028	28056	203509
3029	28065	203498
3030	28075	203493
3031	28084	203483
3032	28094	203477
3033	28104	203473
3034	28113	203464
3035	28122	203453
3036	28132	203446
3037	28142	203442
3038	28151	203431
3039	28160	203421
3040	28169	203408
3041	28178	203401
3042	28188	203393
3043	28197	203382
3044	28206	203371
3045	28215	203363
3046	28225	203356
3047	28233	203343
3048	28243	203334
3049	28253	203329
3050	28262	203322
3051	28271	203310
3052	28280	203299
3053	28289	203287
3054	28298	203280
3055	28308	203271
3056	28317	203262
3057	28326	203249
3058	28336	203244
3059	28347	203249
3060	28358	203251
3061	28367	203240
3062	28376	203228
3063	28386	203223
3064	28395	203215
3065	28404	203202
3066	28413	203194
3067	28422	203182
3068	28431	203171
3069	28440	203161
3070	28447	203130
3071	28455	203119
3072	28464	203107
3073	28475	203109
3074	28486	203111
3075	28496	203104
3076	28505	203095
3077	28515	203089
3078	28524	203082
3079	28534	203074
3080	28543	203065
3081	28552	203055
3082	28561	203046
3083	28571	203039
3084	28580	203028
3085	28589	203020
3086	28599	203015
3087	28609	203007
3088	28618	202996
3089	28628	202996
3090	28638	202989
3091	28646	202974
3092	28656	202966
3093	28665	202957
3094	28675	202951
3095	28683	202937
3096	28693	202929
3097	28702	202917
3098	28711	202908
3099	28721	202901
3100	28730	202894
3101	28740	202887
3102	28749	202877
3103	28758	202868
3104	28768	202861
3105	28778	202856
3106	28788	202851
3107	28797	202841
3108	28807	202836
3109	28816	202828
3110	28823	202805
3111	28833	202795
3112	28842	202789
3113	28851	202778
3114	28860	202767
3115	28870	202759
3116	28879	202750
3117	28889	202746
3118	28898	202736
3119	28908	202727
3120	28917	202716
3121	28926	202707
3122	28935	202697
3123	28945	202689
3124	28954	202681
3125	28963	202673
3126	28973	202665
3127	28982	202654
3128	28992	202650
3129	29001	202640
3130	29010	202631
3131	29019	202620
3132	29029	202610
3133	29037	202597
3134	29047	202590
3135	29056	202579
3136	29065	202572
3137	29075	202564
3138	29084	202554
3139	29093	202543
3140	29102	202533
3141	29112	202525
3142	29120	202511
3143	29129	202500
3144	29138	202490
3145	29149	202487
3146	29158	202480
3147	29168	202473
3148	29177	202462
3149	29186	202455
3150	29196	202446
3151	29205	202439
3152	29215	202429
3153	29224	202423
3154	29234	202417
3155	29244	202410
3156	29253	202400
3157	29262	202394
3158	29272	202388
3159	29282	202379
3160	29290	202367
3161	29300	202359
3162	29309	202352
3163	29319	202343
3164	29328	202334
3165	29338	202331
3166	29347	202317
3167	29356	202309
3168	29365	202299
3169	29375	202294
3170	29384	202281
3171	29393	202272
3172	29402	202261
3173	29412	202253
3174	29421	202246
3175	29431	202239
3176	29441	202233
3177	29449	202220
3178	29459	202211
3179	29469	202212
3180	29481	202220
3181	29491	202213
3182	29500	202202
3183	29509	202192
3184	29518	202181
3185	29527	202170
3186	29536	202162
3187	29545	202149
3188	29554	202136
3189	29563	202125
3190	29573	202120
3191	29582	202112
3192	29592	202103
3193	29601	202096
3194	29611	202091
3195	29621	202083
3196	29630	202076
3197	29640	202071
3198	29649	202058
3199	29658	202051
3200	29667	202040
3201	29679	202045
3202	29688	202036
3203	29698	202028
3204	29707	202019
3205	29716	202010
3206	29725	201999
3207	29734	201987
3208	29743	201974
3209	29752	201963
3210	29761	201956
3211	29770	201942
3212	29779	201934
3213	29789	201925
3214	29798	201916
3215	29807	201904
3216	29816	201893
3217	29825	201885
3218	29835	201875
3219	29847	201889
3220	29856	201878
3221	29865	201865
3222	29874	201855
3223	29884	201847
3224	29893	201836
3225	29902	201831
3226	29912	201824
3227	29922	201816
3228	29931	201805
3229	29940	201799
3230	29950	201790
3231	29959	201783
3232	29969	201775
3233	29977	201761
3234	29992	201785
3235	30004	201797
3236	30014	201790
3237	30024	201786
3238	30033	201776
3239	30042	201764
3240	30050	201751
3241	30060	201742
3242	30069	201736
3243	30079	201727
3244	30088	201720
3245	30098	201712
3246	30107	201699
3247	30117	201695
3248	30127	201693
3249	30136	201685
3250	30146	201677
3251	30155	201669
3252	30164	201658
3253	30174	201650
3254	30183	201637
3255	30192	201631
3256	30201	201620
3257	30211	201614
3258	30220	201599
3259	30230	201599
3260	30243	201616
3261	30254	201618
3262	30263	201604
3263	30273	201597
3264	30281	201583
3265	30291	201577
3266	30300	201564
3267	30309	201553
3268	30318	201546
3269	30328	201538
3270	30337	201527
3271	30346	201521
3272	30356	201511
3273	30365	201500
3274	30374	201490
3275	30384	201486
3276	30393	201478
3277	30403	201469
3278	30412	201457
3279	30421	201447
3280	30430	201439
3281	30439	201428
3282	30449	201424
3283	30458	201414
3284	30468	201407
3285	30477	201397
3286	30487	201392
3287	30496	201383
3288	30506	201374
3289	30515	201363
3290	30524	201354
3291	30533	201343
3292	30542	201331
3293	30551	201323
3294	30561	201318
3295	30570	201308
3296	30580	201299
3297	30589	201291
3298	30598	201280
3299	30608	201272
3300	30617	201263
3301	30626	201254
3302	30636	201244
3303	30644	201232
3304	30654	201223
3305	30663	201216
3306	30673	201208
3307	30683	201203
3308	30692	201193
3309	30701	201182
3310	30710	201169
3311	30719	201161
3312	30729	201154
3313	30738	201144
3314	30747	201131
3315	30756	201125
3316	30766	201116
3317	30775	201106
3318	30784	201096
3319	30793	201086
3320	30802	201074
3321	30812	201067
3322	30821	201059
3323	30830	201046
3324	30840	201040
3325	30849	201031
3326	30858	201023
3327	30868	201016
3328	30878	201008
3329	30887	200997
3330	30896	200992
3331	30906	200983
3332	30915	200972
3333	30924	200962
3334	30933	200951
3335	30942	200942
3336	30952	200933
3337	30961	200923
3338	30970	200913
3339	30980	200906
3340	30990	200901
3341	30999	200894
3342	31007	200878
3343	31017	200868
3344	31026	200860
3345	31036	200853
3346	31044	200841
3347	31054	200834
3348	31064	200828
3349	31073	200818
3350	31083	200812
3351	31092	200800
3352	31101	200794
3353	31111	200784
3354	31120	200774
3355	31131	200778
3356	31141	200773
3357	31150	200761
3358	31159	200751
3359	31169	200744
3360	31174	200709
3361	31184	200704
3362	31193	200693
3363	31202	200682
3364	31211	200673
3365	31220	200663
3366	31230	200656
3367	31240	200649
3368	31249	200641
3369	31259	200634
3370	31268	200622
3371	31276	200610
3372	31283	200585
3373	31293	200577
3374	31302	200568
3375	31312	200566
3376	31322	200559
3377	31332	200554
3378	31342	200548
3379	31351	200537
3380	31361	200531
3381	31370	200521
3382	31379	200512
3383	31389	200503
3384	31397	200492
3385	31406	200479
3386	31416	200471
3387	31424	200459
3388	31433	200447
3389	31439	200413
3390	31450	200416
3391	31459	200408
3392	31469	200401
3393	31478	200390
3394	31488	200383
3395	31497	200371
3396	31506	200366
3397	31516	200357
3398	31525	200345
3399	31534	200334
3400	31542	200322
3401	31552	200314
3402	31561	200305
3403	31571	200298
3404	31581	200291
3405	31590	200280
3406	31599	200270
3407	31608	200259
3408	31618	200254
3409	31627	200245
3410	31636	200237
3411	31646	200230
3412	31655	200220
3413	31664	200209
3414	31674	200200
3415	31683	200195
3416	31693	200184
3417	31701	200173
3418	31712	200169
3419	31721	200159
3420	31730	200148
3421	31739	200136
3422	31748	200127
3423	31757	200119
3424	31767	200109
3425	31775	200096
3426	31785	200088
3427	31794	200080
3428	31803	200070
3429	31813	200063
3430	31823	200056
3431	31833	200053
3432	31843	200046
3433	31851	200033
3434	31861	200029
3435	31870	200019
3436	31880	200010
3437	31889	199999
3438	31898	199991
3439	31907	199980
3440	31917	199974
3441	31927	199966
3442	31936	199959
3443	31946	199952
3444	31956	199945
3445	31964	199932
3446	31976	199938
3447	31987	199941
3448	31999	199949
3449	32012	199964
3450	32027	199987
3451	32040	200003
3452	32049	199993
3453	32059	199986
3454	32069	199978
3455	32078	199967
3456	32086	199955
3457	32095	199944
3458	32105	199938
3459	32114	199928
3460	32125	199925
3461	32136	199926
3462	32146	199922
3463	32156	199918
3464	32165	199909
3465	32175	199902
3466	32185	199898
3467	32194	199889
3468	32204	199880
3469	32214	199877
3470	32224	199872
3471	32235	199875
3472	32242	199852
3473	32253	199852
3474	32262	199840
3475	32271	199833
3476	32280	199821
3477	32290	199816
3478	32300	199808
3479	32309	199798
3480	32318	199785
3481	32327	199773
3482	32336	199764
3483	32346	199761
3484	32356	199754
3485	32366	199749
3486	32376	199743
3487	32385	199734
3488	32394	199726
3489	32403	199713
3490	32412	199701
3491	32421	199693
3492	32430	199682
3493	32442	199685
3494	32452	199684
3495	32461	199673
3496	32471	199665
3497	32480	199657
3498	32490	199648
3499	32500	199648
3500	32510	199642
3501	32520	199636
3502	32530	199628
3503	32540	199624
3504	32549	199613
3505	32558	199603
3506	32567	199594
3507	32577	199589
3508	32589	199594
3509	32598	199583
3510	32607	199573
3511	32616	199565
3512	32626	199557
3513	32636	199549
3514	32644	199536
3515	32653	199525
3516	32663	199519
3517	32672	199509
3518	32681	199499
3519	32691	199489
3520	32699	199477
3521	32710	199474
3522	32724	199497
3523	32737	199509
3524	32749	199515
3525	32759	199511
3526	32769	199505
3527	32779	199499
3528	32788	199489
3529	32798	199487
3530	32808	199480
3531	32814	199451
3532	32824	199445
3533	32834	199440
3534	32843	199430
3535	32853	199424
3536	32858	199391
3537	32868	199383
3538	32877	199373
3539	32887	199368
3540	32895	199349
3541	32905	199345
3542	32915	199339
3543	32924	199333
3544	32935	199330
3545	32945	199327
3546	32956	199326
3547	32966	199325
3548	32976	199318
3549	32986	199310
3550	32995	199302
3551	33005	199294
3552	33014	199288
3553	33025	199283
3554	33031	199257
3555	33041	199250
3556	33050	199240
3557	33060	199236
3558	33070	199230
3559	33080	199227
3560	33091	199225
3561	33101	199222
3562	33111	199218
3563	33122	199220
3564	33136	199234
3565	33145	199224
3566	33154	199215
3567	33164	199207
3568	33171	199188
3569	33181	199179
3570	33190	199168
3571	33199	199159
3572	33212	199170
3573	33223	199174
3574	33232	199165
3575	33242	199154
3576	33251	199148
3577	33261	199140
3578	33270	199130
3579	33280	199122
3580	33289	199114
3581	33299	199109
3582	33308	199100
3583	33315	199076
3584	33324	199066
3585	33333	199055
3586	33346	199062
3587	33355	199056
3588	33366	199053
3589	33376	199048
3590	33388	199059
3591	33399	199059
3592	33409	199055
3593	33420	199053
3594	33432	199057
3595	33441	199050
3596	33452	199050
3597	33462	199043
3598	33473	199043
3599	33483	199042
3600	33493	199036
3601	33502	199025
3602	33512	199018
3603	33521	199010
3604	33531	199005
3605	33542	199002
3606	33551	198995
3607	33561	198987
3608	33571	198982
3609	33581	198978
3610	33591	198969
3611	33601	198965
3612	33611	198960
3613	33620	198953
3614	33632	198954
3615	33643	198960
3616	33657	198975
3617	33667	198971
3618	33679	198977
3619	33688	198968
3620	33700	198976
3621	33713	198985
3622	33723	198977
3623	33734	198984
3624	33747	198995
3625	33759	198998
3626	33770	198999
3627	33783	199013
3628	33792	199003
3629	33805	199012
3630	33816	199016
3631	33826	199012
3632	33838	199014
3633	33850	199025
3634	33862	199027
3635	33871	199017
3636	33881	199013
3637	33891	199008
3638	33901	198999
3639	33911	198996
3640	33920	198985
3641	33932	198990
3642	33943	198992
3643	33952	198982
3644	33964	198986
3645	33974	198981
3646	33983	198972
3647	33993	198968
3648	34003	198961
3649	34013	198954
3650	34023	198949
3651	34032	198941
3652	34043	198938
3653	34053	198932
3654	34063	198929
3655	34073	198921
3656	34082	198910
3657	34091	198901
3658	34100	198889
3659	34110	198883
3660	34119	198874
3661	34129	198867
3662	34139	198860
3663	34148	198851
3664	34158	198846
3665	34167	198834
3666	34177	198828
3667	34187	198822
3668	34196	198813
3669	34206	198807
3670	34215	198796
3671	34225	198793
3672	34235	198786
3673	34245	198777
3674	34255	198773
3675	34264	198762
3676	34273	198752
3677	34282	198744
3678	34292	198733
3679	34301	198724
3680	34310	198712
3681	34319	198701
3682	34328	198689
3683	34336	198675
3684	34345	198663
3685	34353	198649
3686	34362	198633
3687	34371	198621
3688	34380	198610
3689	34389	198601
3690	34398	198591
3691	34426	198688
3692	34448	198751
3693	34460	198760
3694	34474	198776
3695	34486	198780
3696	34498	198790
3697	34510	198795
3698	34522	198802
3699	34534	198806
3700	34547	198815
3701	34560	198829
3702	34573	198841
3703	34586	198855
3704	34599	198867
3705	34613	198883
3706	34626	198894
3707	34640	198912
3708	34655	198936
3709	34676	198993
3710	34690	199010
3711	34702	199013
3712	34715	199024
3713	34729	199043
3714	34742	199054
3715	34756	199074
3716	34771	199096
3717	34784	199105
3718	34801	199139
3719	34818	199174
3720	34832	199194
3721	34843	199192
3722	34856	199205
3723	34871	199229
3724	34887	199254
3725	34901	199274
3726	34914	199287
3727	34928	199303
3728	34945	199336
3729	34960	199356
3730	34974	199377
3731	34988	199392
3732	35001	199406
3733	35014	199417
3734	35026	199423
3735	35038	199429
3736	35051	199437
3737	35064	199448
3738	35077	199459
3739	35087	199453
3740	35101	199469
3741	35115	199486
3742	35130	199510
3743	35144	199525
3744	35155	199525
3745	35170	199550
3746	35185	199569
3747	35201	199598
3748	35216	199621
3749	35233	199656
3750	35248	199677
3751	35259	199679
3752	35273	199693
3753	35286	199706
3754	35301	199727
3755	35314	199737
3756	35327	199749
3757	35341	199765
3758	35354	199776
3759	35368	199792
3760	35381	199805
3761	35394	199817
3762	35406	199819
3763	35420	199835
3764	35437	199871
3765	35450	199883
3766	35463	199895
3767	35481	199930
3768	35493	199938
3769	35505	199942
3770	35519	199957
3771	35532	199968
3772	35545	199978
3773	35559	199993
3774	35572	200007
3775	35584	200011
3776	35598	200027
3777	35610	200031
3778	35623	200042
3779	35635	200050
3780	35648	200057
3781	35659	200059
3782	35672	200068
3783	35684	200074
3784	35696	200078
3785	35708	200085
3786	35722	200099
3787	35736	200116
3788	35748	200121
3789	35762	200136
3790	35776	200151
3791	35785	200140
3792	35804	200184
3793	35820	200215
3794	35844	200286
3795	35859	200307
3796	35873	200325
3797	35886	200332
3798	35898	200336
3799	35912	200352
3800	35925	200362
3801	35941	200393
3802	35958	200424
3803	35975	200455
3804	35988	200468
3805	36004	200495
3806	36019	200517
3807	36034	200536
3808	36044	200531
3809	36055	200530
3810	36069	200543
3811	36079	200540
3812	36096	200568
3813	36105	200557
3814	36114	200548
3815	36124	200537
3816	36132	200524
3817	36142	200518
3818	36152	200508
3819	36161	200500
3820	36171	200489
3821	36181	200482
3822	36190	200472
3823	36203	200485
3824	36215	200484
3825	36225	200481
3826	36237	200485
3827	36249	200491
3828	36262	200500
3829	36271	200487
3830	36283	200494
3831	36295	200494
3832	36302	200474
3833	36315	200482
3834	36325	200474
3835	36336	200474
3836	36349	200487
3837	36360	200483
3838	36370	200476
3839	36386	200504
3840	36396	200497
3841	36405	200485
3842	36418	200496
3843	36427	200484
3844	36436	200473
3845	36446	200465
3846	36456	200461
3847	36465	200449
3848	36475	200440
3849	36486	200437
3850	36499	200445
3851	36510	200445
3852	36519	200437
3853	36534	200458
3854	36546	200461
3855	36557	200456
3856	36569	200461
3857	36582	200471
3858	36593	200473
3859	36603	200464
3860	36615	200471
3861	36627	200472
3862	36636	200460
3863	36649	200474
3864	36659	200464
3865	36667	200449
3866	36677	200440
3867	36686	200431
3868	36696	200421
3869	36705	200409
3870	36714	200397
3871	36723	200384
3872	36732	200372
3873	36741	200359
3874	36749	200345
3875	36758	200333
3876	36767	200321
3877	36777	200312
3878	36786	200300
3879	36796	200292
3880	36805	200282
3881	36815	200277
3882	36822	200250
3883	36831	200240
3884	36837	200213
3885	36846	200201
3886	36855	200190
3887	36864	200177
3888	36873	200165
3889	36882	200152
3890	36891	200142
3891	36900	200129
3892	36910	200121
3893	36919	200108
3894	36927	200088
3895	36937	200084
3896	36943	200058
3897	36953	200048
3898	36962	200038
3899	36972	200028
3900	36981	200019
3901	36991	200010
3902	36999	199997
3903	37009	199986
3904	37018	199977
3905	37027	199965
3906	37036	199953
3907	37051	199974
3908	37061	199963
3909	37073	199971
3910	37083	199962
3911	37096	199973
3912	37108	199978
3913	37121	199987
3914	37132	199983
3915	37145	199992
3916	37156	199991
3917	37166	199988
3918	37178	199992
3919	37191	200000
3920	37202	199999
3921	37213	199995
3922	37225	199999
3923	37235	199996
3924	37247	199995
3925	37263	200022
3926	37275	200029
3927	37286	200023
3928	37298	200030
3929	37312	200043
3930	37322	200036
3931	37330	200022
3932	37340	200014
3933	37350	200005
3934	37359	199993
3935	37367	199978
3936	37376	199964
3937	37386	199955
3938	37394	199940
3939	37405	199941
3940	37417	199942
3941	37425	199927
3942	37435	199920
3943	37447	199923
3944	37459	199925
3945	37470	199924
3946	37479	199915
3947	37492	199923
3948	37504	199926
3949	37515	199922
3950	37526	199925
3951	37539	199929
3952	37548	199920
3953	37560	199922
3954	37572	199925
3955	37586	199944
3956	37596	199936
3957	37606	199927
3958	37616	199919
3959	37625	199908
3960	37635	199902
3961	37644	199888
3962	37654	199882
3963	37664	199874
3964	37673	199865
3965	37684	199860
3966	37694	199853
3967	37705	199853
3968	37718	199862
3969	37726	199847
3970	37739	199855
3971	37750	199851
3972	37760	199845
3973	37775	199865
3974	37786	199866
3975	37798	199866
3976	37807	199854
3977	37818	199853
3978	37831	199864
3979	37842	199862
3980	37853	199862
3981	37865	199864
3982	37875	199857
3983	37884	199846
3984	37893	199834
3985	37903	199824
3986	37912	199813
3987	37921	199803
3988	37933	199803
3989	37941	199785
3990	37954	199795
3991	37966	199799
3992	37978	199800
3993	37991	199810
3994	38004	199819
3995	38015	199820
3996	38026	199815
3997	38039	199827
3998	38052	199833
3999	38061	199825
4000	38074	199833
4001	38087	199841
4002	38098	199839
4003	38109	199835
4004	38124	199856
4005	38136	199860
4006	38146	199853
4007	38158	199855
4008	38171	199864
4009	38183	199868
4010	38192	199857
4011	38203	199853
4012	38212	199840
4013	38221	199831
4014	38235	199843
4015	38245	199834
4016	38256	199837
4017	38271	199852
4018	38284	199862
4019	38295	199859
4020	38310	199880
4021	38326	199904
4022	38335	199892
4023	38346	199890
4024	38357	199885
4025	38370	199895
4026	38380	199888
4027	38390	199881
4028	38405	199900
4029	38420	199918
4030	38430	199910
4031	38439	199901
4032	38448	199889
4033	38457	199876
4034	38467	199866
4035	38476	199855
4036	38485	199842
4037	38494	199833
4038	38503	199821
4039	38513	199811
4040	38523	199803
4041	38536	199815
4042	38549	199821
4043	38561	199825
4044	38571	199817
4045	38584	199827
4046	38595	199822
4047	38605	199816
4048	38617	199819
4049	38628	199819
4050	38638	199810
4051	38650	199817
4052	38662	199817
4053	38673	199813
4054	38685	199817
4055	38697	199821
4056	38707	199815
4057	38719	199818
4058	38728	199807
4059	38737	199794
4060	38747	199788
4061	38756	199774
4062	38765	199764
4063	38774	199751
4064	38780	199720
4065	38789	199711
4066	38798	199697
4067	38805	199675
4068	38811	199646
4069	38820	199636
4070	38829	199621
4071	38839	199614
4072	38850	199615
4073	38862	199615
4074	38870	199598
4075	38883	199605
4076	38894	199602
4077	38904	199599
4078	38914	199588
4079	38924	199582
4080	38936	199587
4081	38949	199594
4082	38960	199590
4083	38971	199591
4084	38985	199603
4085	38997	199605
4086	39008	199602
4087	39019	199602
4088	39029	199596
4089	39038	199585
4090	39047	199572
4091	39056	199560
4092	39066	199548
4093	39071	199520
4094	39081	199509
4095	39091	199502
4096	39102	199502
4097	39112	199493
4098	39117	199463
4099	39125	199446
4100	39132	199423
4101	39145	199429
4102	39156	199429
4103	39166	199422
4104	39179	199427
4105	39189	199423
4106	39200	199418
4107	39214	199430
4108	39226	199434
4109	39239	199445
4110	39248	199431
4111	39261	199437
4112	39272	199434
4113	39283	199432
4114	39296	199443
4115	39308	199444
4116	39318	199436
4117	39326	199423
4118	39336	199412
4119	39345	199402
4120	39355	199395
4121	39365	199384
4122	39374	199373
4123	39386	199379
4124	39399	199384
4125	39413	199398
4126	39425	199402
4127	39438	199408
4128	39447	199397
4129	39461	199409
4130	39472	199406
4131	39483	199406
4132	39495	199408
4133	39510	199424
4134	39520	199418
4135	39532	199421
4136	39544	199422
4137	39555	199420
4138	39565	199412
4139	39575	199405
4140	39584	199392
4141	39593	199382
4142	39602	199371
4143	39611	199359
4144	39620	199347
4145	39629	199334
4146	39639	199325
4147	39648	199314
4148	39657	199300
4149	39666	199289
4150	39672	199261
4151	39683	199256
4152	39693	199253
4153	39705	199254
4154	39718	199261
4155	39728	199252
4156	39740	199259
4157	39751	199255
4158	39759	199236
4159	39771	199238
4160	39779	199220
4161	39793	199234
4162	39805	199239
4163	39817	199238
4164	39824	199218
4165	39836	199220
4166	39845	199210
4167	39855	199201
4168	39865	199192
4169	39875	199184
4170	39884	199174
4171	39893	199161
4172	39902	199149
4173	39912	199142
4174	39918	199114
4175	39930	199118
4176	39940	199111
4177	39947	199085
4178	39954	199064
4179	39964	199055
4180	39973	199046
4181	39983	199035
4182	39992	199024
4183	40002	199016
4184	40011	199006
4185	40020	198992
4186	40029	198982
4187	40035	198954
4188	40044	198941
4189	40053	198928
4190	40062	198918
4191	40072	198910
4192	40082	198901
4193	40091	198890
4194	40101	198880
4195	40110	198868
4196	40119	198857
4197	40128	198847
4198	40138	198837
4199	40146	198818
4200	40154	198805
4201	40163	198792
4202	40173	198784
4203	40183	198776
4204	40192	198766
4205	40201	198753
4206	40216	198769
4207	40225	198756
4208	40234	198742
4209	40244	198739
4210	40254	198727
4211	40264	198720
4212	40274	198714
4213	40283	198704
4214	40294	198698
4215	40303	198689
4216	40313	198681
4217	40322	198669
4218	40332	198662
4219	40343	198657
4220	40352	198644
4221	40361	198634
4222	40370	198621
4223	40384	198632
4224	40395	198633
4225	40403	198612
4226	40412	198601
4227	40421	198590
4228	40431	198581
4229	40440	198569
4230	40449	198558
